Pclass,Sex,Age,SibSp,Parch,Fare,Cabin,C,Q,S
1.0,0.0,0.3679458186189938,0.125,0.0,0.031425107138144774,0.0,0.0,0.0,1.0
1.0,0.0,0.06718769696205723,0.5,0.4,0.06104473451835265,0.0,0.0,0.0,1.0
1.0,0.0,0.3192991302155552,0.125,0.0,0.031425107138144774,0.0,0.0,0.0,1.0
0.5,1.0,0.5209882768183537,0.0,0.0,0.025374310111545468,0.0,0.0,0.0,1.0
1.0,1.0,0.26887684356485564,0.0,0.0,0.015216388212891242,0.0,0.0,0.0,1.0
0.5,0.0,0.04197655363670742,0.25,0.2,0.07612293033463641,1.0,0.0,0.0,1.0
0.5,0.0,0.30669355855288033,0.125,0.2,0.05855610025741262,0.0,0.0,0.0,1.0
1.0,1.0,0.29408798689020543,0.25,0.0,0.04713766070721715,0.0,0.0,0.0,1.0
0.5,0.0,0.29408798689020543,0.25,0.6000000000000001,0.03659756266088288,0.0,0.0,0.0,1.0
1.0,1.0,0.24366570023950587,0.0,0.0,0.015712553569072387,0.0,0.0,0.0,1.0
0.5,0.0,0.15542669860078154,0.0,0.2,0.038061465167318204,0.0,0.0,0.0,1.0
0.5,1.0,0.36972141686625487,0.0,0.0,0.025374310111545468,0.0,0.0,0.0,1.0
1.0,1.0,0.26887684356485564,0.0,0.0,0.014151057562208049,0.0,0.0,0.0,1.0
1.0,1.0,0.3319047018782302,0.0,0.0,0.015216388212891242,0.0,0.0,0.0,1.0
0.5,1.0,0.6722551367704526,0.125,0.0,0.050748620223090936,0.0,0.0,0.0,1.0
0.5,0.0,0.4957771334930039,0.0,0.0,0.030741952635141623,0.0,0.0,0.0,1.0
0.5,0.0,0.23106012857683098,0.0,0.0,0.050748620223090936,0.0,0.0,0.0,1.0
0.5,0.0,0.20584898525148115,0.0,0.0,0.020494635090094415,0.0,0.0,0.0,1.0
0.5,0.0,0.30669355855288033,0.0,0.2,0.050748620223090936,0.0,0.0,0.0,1.0
1.0,1.0,0.28148241522753054,0.0,0.0,0.015330377421392339,0.0,0.0,0.0,1.0
1.0,0.0,0.3679458186189938,1.0,0.4,0.13575255909676825,0.0,0.0,0.0,1.0
0.5,1.0,0.6470439934451027,0.0,0.0,0.025374310111545468,0.0,0.0,0.0,1.0
1.0,0.0,0.05458212529938233,0.25,0.2,0.03758969818624431,0.0,1.0,0.0,0.0
1.0,1.0,0.39493256019160466,0.0,0.0,0.11027245763075773,0.0,0.0,0.0,1.0
0.0,1.0,0.3679458186189938,0.0,0.0,0.05410739813385612,0.0,1.0,0.0,0.0
0.5,1.0,0.28148241522753054,0.0,0.0,0.02936744577509929,0.0,1.0,0.0,0.0
0.0,1.0,0.5588049918063784,0.0,0.0,0.051822148727810165,1.0,0.0,0.0,1.0
1.0,0.0,0.3679458186189938,0.0,0.0,0.015712553569072387,0.0,0.0,0.0,1.0
1.0,1.0,0.29408798689020543,0.0,0.0,0.015712553569072387,0.0,0.0,0.0,1.0
0.0,1.0,0.44535484684230425,0.0,0.0,0.051504969851415845,1.0,0.0,0.0,1.0
1.0,1.0,0.5461994201437035,0.0,0.0,0.015712553569072387,0.0,0.0,0.0,1.0
0.0,1.0,0.6722551367704526,0.0,0.0,0.10122885832000206,1.0,0.0,0.0,1.0
0.5,0.0,0.29408798689020543,0.125,0.0,0.050748620223090936,0.0,0.0,0.0,1.0
1.0,1.0,0.39493256019160466,0.0,0.0,0.015468569817999833,0.0,0.0,0.0,1.0
1.0,1.0,0.16803227026345646,0.5,0.2,0.07746484096553544,0.0,0.0,0.0,1.0
0.0,1.0,0.3319047018782302,0.0,0.0,0.05953203526170282,0.0,0.0,0.0,1.0
1.0,0.0,0.3445102735409051,0.125,0.2,0.028106928123558056,0.0,0.0,0.0,1.0
0.5,0.0,0.3445102735409051,0.125,0.0,0.04684488020593009,0.0,1.0,0.0,0.0
0.5,1.0,0.45796041850497915,0.125,0.0,0.050748620223090936,0.0,0.0,0.0,1.0
0.5,1.0,0.23106012857683098,0.0,0.0,0.020494635090094415,0.0,0.0,0.0,1.0
1.0,1.0,0.3679458186189938,0.0,0.0,0.11027245763075773,0.0,0.0,0.0,1.0
1.0,1.0,0.3679458186189938,0.0,0.0,0.014151057562208049,0.0,0.0,0.0,1.0
1.0,1.0,0.3679458186189938,0.0,0.0,0.014110458666029575,0.0,1.0,0.0,0.0
0.5,1.0,0.30669355855288033,0.125,0.0,0.050748620223090936,0.0,0.0,0.0,1.0
0.5,1.0,0.3679458186189938,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.4957771334930039,0.0,0.0,0.060507970265993034,1.0,1.0,0.0,0.0
0.0,0.0,0.7226774234211522,0.0,0.2,0.2995388511917728,1.0,0.0,0.0,1.0
1.0,1.0,0.23106012857683098,0.0,0.0,0.015411575213749286,0.0,0.0,0.0,1.0
1.0,1.0,0.4957771334930039,0.0,0.0,0.015411575213749286,0.0,0.0,0.0,1.0
0.0,0.0,0.4957771334930039,0.125,0.2,0.2625265161540666,1.0,1.0,0.0,0.0
0.5,1.0,0.42014370351695446,0.125,0.0,0.04098927018018883,0.0,0.0,0.0,1.0
0.0,1.0,0.35711584520358,0.0,0.0,0.05855610025741262,1.0,0.0,0.0,1.0
0.0,0.0,0.28148241522753054,0.375,0.4,0.5133418122566507,1.0,0.0,0.0,1.0
0.0,1.0,0.7983108533972015,0.0,0.0,0.050748620223090936,0.0,0.0,0.0,1.0
1.0,0.0,0.3679458186189938,0.375,0.2,0.049707687947515,0.0,0.0,0.0,1.0
1.0,1.0,0.29408798689020543,0.0,0.0,0.015216388212891242,0.0,0.0,0.0,1.0
1.0,0.0,0.21845455691415605,0.0,0.0,0.015175789316712771,0.0,0.0,0.0,1.0
1.0,0.0,0.13021555527543174,0.5,0.4,0.06104473451835265,0.0,0.0,0.0,1.0
1.0,0.0,0.3445102735409051,0.0,0.0,0.015411575213749286,0.0,0.0,0.0,1.0
1.0,1.0,0.3679458186189938,0.0,0.0,0.014151057562208049,0.0,0.0,0.0,1.0
1.0,1.0,0.3679458186189938,0.0,0.0,0.015712553569072387,0.0,0.0,0.0,1.0
0.5,0.0,0.44535484684230425,0.0,0.0,0.025374310111545468,0.0,0.0,0.0,1.0
1.0,1.0,0.26887684356485564,0.0,0.0,0.015411575213749286,0.0,0.0,0.0,1.0
0.5,0.0,0.6218328501197529,0.0,0.0,0.020494635090094415,0.0,0.0,0.0,1.0
1.0,0.0,0.004159838648682718,0.0,0.4,0.030725752114070404,0.0,1.0,0.0,0.0
0.0,1.0,0.3445102735409051,0.0,0.0,0.09193307740413781,0.0,0.0,0.0,1.0
0.5,0.0,0.5588049918063784,0.0,0.0,0.026350245115835676,0.0,0.0,0.0,1.0
0.0,1.0,0.40753813185427956,0.0,0.0,0.009759350042902102,1.0,0.0,0.0,1.0
0.0,0.0,0.43274927517962936,0.125,0.0,0.10364429745562033,1.0,0.0,0.0,1.0
1.0,1.0,0.3760242026975923,0.0,0.0,0.015712553569072387,0.0,0.0,0.0,1.0
0.5,1.0,0.39493256019160466,0.25,0.0,0.1434624456306609,0.0,0.0,0.0,1.0
0.0,0.0,0.23106012857683098,0.125,0.0,0.17777475888549785,1.0,1.0,0.0,0.0
0.0,1.0,0.43274927517962936,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1.0,1.0,0.24366570023950587,0.0,0.0,0.016908073949327893,0.0,0.0,0.0,1.0
0.0,1.0,0.7226774234211522,0.0,0.0,0.057970539254838485,1.0,1.0,0.0,0.0
1.0,1.0,0.3679458186189938,0.0,0.0,0.015126992566498259,0.0,0.0,1.0,0.0
1.0,1.0,0.43274927517962936,0.0,0.0,0.015411575213749286,0.0,1.0,0.0,0.0
0.0,0.0,0.609227278457078,0.125,0.0,0.1497654242623688,1.0,1.0,0.0,0.0
1.0,1.0,0.39493256019160466,0.125,0.0,0.030937139635999665,0.0,0.0,0.0,1.0
1.0,0.0,0.1743350560947939,0.125,0.0,0.028212719478023115,0.0,1.0,0.0,0.0
0.0,1.0,0.43274927517962936,0.0,0.0,0.05130978285055781,1.0,0.0,0.0,1.0
1.0,1.0,0.3679458186189938,0.125,0.0,0.030253985132996517,0.0,0.0,1.0,0.0
1.0,0.0,0.0010084457330139917,0.25,0.2,0.03758969818624431,0.0,1.0,0.0,0.0
0.5,0.0,0.6218328501197529,0.0,0.2,0.050748620223090936,0.0,0.0,0.0,1.0
1.0,1.0,0.3679458186189938,0.0,0.0,0.015712553569072387,0.0,0.0,0.0,1.0
1.0,1.0,0.3679458186189938,0.0,0.0,0.014102260811993537,0.0,1.0,0.0,0.0
1.0,0.0,0.25627127190218074,0.125,0.0,0.019177122834302632,0.0,0.0,0.0,1.0
0.5,0.0,0.44535484684230425,0.125,0.0,0.050748620223090936,0.0,0.0,0.0,1.0
1.0,1.0,0.30669355855288033,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.3679458186189938,0.125,0.0,0.030253985132996517,0.0,0.0,1.0,0.0
0.0,1.0,0.3679458186189938,0.0,0.0,0.051822148727810165,1.0,0.0,0.0,1.0
1.0,1.0,0.26887684356485564,0.0,0.0,0.018249984580226933,0.0,0.0,0.0,1.0
0.0,1.0,0.5714105634690533,0.0,0.0,0.15458810467956932,1.0,1.0,0.0,0.0
1.0,0.0,0.19324341358880626,0.0,0.0,0.015126992566498259,0.0,0.0,1.0,0.0
1.0,1.0,0.3508130593722425,0.0,0.0,0.031425107138144774,0.0,0.0,0.0,1.0
1.0,1.0,0.3679458186189938,0.0,0.0,0.014102260811993537,0.0,1.0,0.0,0.0
1.0,1.0,0.25627127190218074,0.0,0.0,0.015330377421392339,0.0,0.0,0.0,1.0
0.0,0.0,0.43274927517962936,0.125,0.0,0.16293234896625058,1.0,0.0,0.0,1.0
1.0,1.0,0.3679458186189938,0.0,0.0,0.014110458666029575,0.0,1.0,0.0,0.0
1.0,1.0,0.3679458186189938,0.0,0.0,0.013565496559633922,0.0,0.0,1.0,0.0
0.5,0.0,0.3319047018782302,0.125,0.0,0.04098927018018883,0.0,0.0,0.0,1.0
0.0,1.0,0.4957771334930039,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.16803227026345646,0.125,0.0,0.021942337075458514,0.0,1.0,0.0,0.0
0.0,0.0,0.21845455691415605,0.0,0.4,0.1554664461834305,1.0,0.0,0.0,1.0
1.0,1.0,0.5083827051556787,0.25,0.0,0.027537567642055148,0.0,0.0,0.0,1.0
0.0,1.0,0.26887684356485564,0.0,0.0,0.2647385704347907,0.0,1.0,0.0,0.0
0.0,1.0,0.6848607084331274,0.0,0.0,0.05953203526170282,1.0,0.0,0.0,1.0
0.5,1.0,0.29408798689020543,0.0,0.0,0.025374310111545468,0.0,0.0,0.0,1.0
1.0,0.0,0.25627127190218074,0.0,0.0,0.014931805565640218,0.0,0.0,0.0,1.0
0.0,0.0,0.7730997100718517,0.0,0.0,0.15614960068643363,1.0,0.0,0.0,0.0
1.0,1.0,0.4705659901676541,0.0,0.0,0.013760683560491965,0.0,0.0,0.0,1.0
0.0,1.0,0.45796041850497915,0.125,0.0,0.10364429745562033,1.0,0.0,0.0,1.0
1.0,1.0,0.24366570023950587,0.125,0.2,0.030725752114070404,0.0,1.0,0.0,0.0
1.0,1.0,0.24366570023950587,0.0,0.0,0.007831878409428937,0.0,1.0,0.0,0.0
1.0,1.0,0.3679458186189938,0.0,0.0,0.015411575213749286,0.0,0.0,0.0,1.0
1.0,1.0,0.3192991302155552,0.125,0.0,0.028212719478023115,0.0,1.0,0.0,0.0
0.5,1.0,0.19324341358880626,0.0,0.0,0.050748620223090936,0.0,0.0,0.0,1.0
1.0,1.0,0.43274927517962936,0.0,0.0,0.015712553569072387,0.0,0.0,0.0,1.0
0.0,1.0,0.3679458186189938,0.0,0.0,0.050748620223090936,1.0,0.0,0.0,1.0
0.5,1.0,0.09239884028740704,0.125,0.2,0.07173122281533045,0.0,0.0,0.0,1.0
0.0,0.0,0.23106012857683098,0.0,0.0,0.05855610025741262,1.0,0.0,0.0,1.0
1.0,0.0,0.02937098197403252,0.375,0.2,0.04113566043083236,0.0,0.0,0.0,1.0
1.0,1.0,0.42014370351695446,0.0,0.0,0.015712553569072387,0.0,0.0,0.0,1.0
1.0,0.0,0.10500441195008194,0.125,0.2,0.029757819776815374,0.0,1.0,0.0,0.0
1.0,1.0,0.3679458186189938,0.0,0.0,0.014102260811993537,0.0,1.0,0.0,0.0
1.0,1.0,0.35711584520358,0.0,0.0,0.015175789316712771,0.0,0.0,0.0,1.0
1.0,0.0,0.38232698852892977,0.0,0.0,0.015330377421392339,0.0,0.0,0.0,1.0
1.0,0.0,0.3679458186189938,0.0,0.0,0.01537917417160685,0.0,0.0,1.0,0.0
1.0,1.0,0.43274927517962936,0.0,0.0,0.013760683560491965,0.0,0.0,0.0,1.0
1.0,1.0,0.5840161351317282,0.0,0.0,0.014151057562208049,0.0,0.0,0.0,1.0
0.0,1.0,0.6974662800958024,0.0,0.0,0.05991421140938287,1.0,1.0,0.0,0.0
0.0,1.0,0.3445102735409051,0.125,0.0,0.16038672010106003,0.0,1.0,0.0,0.0
0.0,1.0,0.28148241522753054,0.0,0.2,0.12366716556464086,1.0,1.0,0.0,0.0
0.0,0.0,0.36972141686625487,0.0,0.0,0.060507970265993034,0.0,1.0,0.0,0.0
0.0,1.0,1.0,0.0,0.0,0.05855610025741262,1.0,0.0,0.0,1.0
1.0,0.0,0.26887684356485564,0.0,0.0,0.015126992566498259,0.0,0.0,0.0,1.0
0.0,1.0,0.3319047018782302,0.0,0.4,0.41282050681475896,1.0,1.0,0.0,0.0
0.0,0.0,0.25627127190218074,0.0,0.0,0.15216446768991498,1.0,0.0,0.0,1.0
0.0,0.0,0.29408798689020543,0.0,0.0,0.13526459159462315,1.0,1.0,0.0,0.0
1.0,1.0,0.24366570023950587,0.0,0.0,0.013760683560491965,0.0,0.0,0.0,1.0
0.5,1.0,0.6722551367704526,0.0,0.0,0.050748620223090936,0.0,0.0,0.0,1.0
1.0,0.0,0.28148241522753054,0.0,0.0,0.015468569817999833,0.0,0.0,0.0,1.0
1.0,0.0,0.25627127190218074,0.0,0.0,0.015126992566498259,0.0,0.0,1.0,0.0
1.0,1.0,0.3445102735409051,0.25,0.0,0.015468569817999833,0.0,0.0,0.0,1.0
0.0,1.0,0.7983108533972015,0.125,0.8,0.5133418122566507,1.0,0.0,0.0,1.0
0.5,1.0,0.004159838648682718,0.25,0.2,0.07612293033463641,1.0,0.0,0.0,1.0
0.0,0.0,0.36972141686625487,0.0,0.0,0.18249984580226933,1.0,0.0,0.0,1.0
0.5,1.0,0.30669355855288033,0.0,0.0,0.025374310111545468,0.0,0.0,0.0,1.0
0.5,0.0,0.29408798689020543,0.0,0.0,0.025374310111545468,0.0,0.0,0.0,1.0
1.0,1.0,0.23106012857683098,0.0,0.0,0.015923941091001644,0.0,0.0,0.0,1.0
1.0,1.0,0.5651077776377158,0.0,0.0,0.014102260811993537,0.0,1.0,0.0,0.0
1.0,1.0,0.3192991302155552,0.25,0.0,0.016908073949327893,0.0,0.0,0.0,1.0
1.0,1.0,0.29408798689020543,0.0,0.0,0.013760683560491965,0.0,0.0,0.0,1.0
1.0,1.0,0.3679458186189938,0.0,0.0,0.014110458666029575,0.0,1.0,0.0,0.0
0.0,1.0,0.5840161351317282,0.0,0.0,0.10149724044618187,1.0,0.0,0.0,1.0
0.5,0.0,0.4705659901676541,0.0,0.0,0.025374310111545468,0.0,0.0,0.0,1.0
1.0,1.0,0.5335938484810286,0.0,0.0,0.012589561555343713,0.0,0.0,0.0,1.0
1.0,1.0,0.30669355855288033,0.125,0.0,0.015175789316712771,0.0,0.0,0.0,1.0
0.0,1.0,0.42014370351695446,0.0,0.0,0.051822148727810165,0.0,0.0,0.0,1.0
1.0,1.0,0.3679458186189938,0.0,0.0,0.015712553569072387,0.0,0.0,0.0,1.0
0.0,1.0,0.44535484684230425,0.0,0.0,0.07831878409428937,1.0,1.0,0.0,0.0
1.0,1.0,0.3679458186189938,0.0,0.0,0.015712553569072387,0.0,0.0,0.0,1.0
0.5,1.0,0.38232698852892977,0.0,0.0,0.025374310111545468,0.0,0.0,0.0,1.0
0.0,1.0,0.3679458186189938,0.0,0.0,0.060507970265993034,0.0,0.0,0.0,1.0
1.0,1.0,0.36972141686625487,0.0,0.0,0.014102260811993537,0.0,1.0,0.0,0.0
1.0,0.0,0.21845455691415605,0.0,0.0,0.014630827210317117,0.0,0.0,0.0,1.0
0.5,0.0,0.21845455691415605,0.0,0.4,0.025374310111545468,0.0,0.0,0.0,1.0
1.0,1.0,0.3679458186189938,0.0,0.0,0.015712553569072387,0.0,0.0,0.0,1.0
1.0,1.0,0.39493256019160466,0.0,0.0,0.11027245763075773,0.0,0.0,0.0,1.0
0.0,0.0,0.16803227026345646,0.125,0.4,0.23422440102965048,1.0,0.0,0.0,1.0
0.5,1.0,0.483171561830329,0.0,0.0,0.025374310111545468,0.0,0.0,0.0,1.0
1.0,1.0,0.23106012857683098,0.0,0.0,0.015712553569072387,0.0,0.0,0.0,1.0
0.5,0.0,0.3319047018782302,0.0,0.0,0.020494635090094415,1.0,0.0,0.0,1.0
1.0,1.0,0.483171561830329,0.0,0.0,0.04713766070721715,0.0,0.0,0.0,1.0
1.0,1.0,0.3445102735409051,0.0,0.0,0.11027245763075773,0.0,0.0,0.0,1.0
1.0,0.0,0.3679458186189938,0.0,0.0,0.01537917417160685,0.0,0.0,1.0,0.0
1.0,0.0,0.35711584520358,0.0,0.8,0.04113566043083236,0.0,0.0,0.0,1.0
1.0,1.0,0.39493256019160466,0.0,0.0,0.015330377421392339,0.0,0.0,0.0,1.0
0.0,0.0,0.5966217067944031,0.0,0.0,0.050610427826483444,1.0,0.0,0.0,1.0
0.5,0.0,0.40753813185427956,0.0,0.4,0.050748620223090936,0.0,0.0,0.0,1.0
1.0,1.0,0.3679458186189938,0.0,0.0,0.015712553569072387,0.0,0.0,0.0,1.0
1.0,1.0,0.24366570023950587,0.0,0.0,0.015330377421392339,0.0,0.0,0.0,1.0
0.0,1.0,0.609227278457078,0.125,0.0,0.17391981561855152,1.0,1.0,0.0,0.0
0.0,1.0,0.3679458186189938,0.0,0.0,0.4440992237022602,0.0,1.0,0.0,0.0
1.0,1.0,0.4957771334930039,0.125,0.2,0.030253985132996517,0.0,0.0,1.0,0.0
1.0,1.0,0.23106012857683098,0.0,0.0,0.015712553569072387,0.0,0.0,0.0,1.0
0.5,1.0,0.23106012857683098,0.0,0.0,0.025374310111545468,0.0,0.0,0.0,1.0
1.0,1.0,0.735282995083827,0.0,0.0,0.014151057562208049,0.0,0.0,0.0,1.0
0.5,1.0,0.5335938484810286,0.125,0.2,0.05123658772523604,0.0,0.0,0.0,1.0
0.0,1.0,0.44535484684230425,0.0,0.2,1.0,1.0,1.0,0.0,0.0
1.0,1.0,0.19324341358880626,0.25,0.0,0.03513366015444757,0.0,0.0,0.0,1.0
1.0,1.0,0.24366570023950587,0.125,0.0,0.015468569817999833,0.0,0.0,0.0,1.0
0.0,1.0,0.747888566746502,0.125,0.2,0.15458810467956932,1.0,1.0,0.0,0.0
0.0,1.0,0.8739442833732509,0.125,0.2,0.13858277060920987,1.0,0.0,0.0,1.0
0.0,1.0,0.5966217067944031,0.125,0.0,0.10149724044618187,1.0,0.0,0.0,1.0
0.0,0.0,0.3679458186189938,0.0,0.0,0.15458810467956932,0.0,1.0,0.0,0.0
1.0,1.0,0.3679458186189938,0.0,0.0,0.015411575213749286,0.0,0.0,0.0,1.0
1.0,0.0,0.21845455691415605,0.25,0.0,0.03513366015444757,0.0,0.0,0.0,1.0
1.0,0.0,0.01676541031135762,0.0,0.2,0.023983602730431916,0.0,0.0,0.0,1.0
1.0,1.0,0.3192991302155552,0.0,0.0,0.015395374692678068,0.0,0.0,0.0,1.0
0.5,1.0,0.0,0.125,0.2,0.028302115124416098,0.0,0.0,0.0,1.0
1.0,1.0,0.39493256019160466,0.0,0.0,0.015712553569072387,1.0,0.0,0.0,1.0
1.0,1.0,0.3679458186189938,0.125,0.0,0.03897240290032268,0.0,0.0,0.0,1.0
0.0,0.0,0.5083827051556787,0.0,0.0,0.2625265161540666,1.0,1.0,0.0,0.0
0.0,1.0,0.3679458186189938,0.0,0.0,0.4328841690069588,1.0,0.0,0.0,1.0
0.0,0.0,0.5209882768183537,0.0,0.0,0.4440992237022602,0.0,1.0,0.0,0.0
1.0,1.0,0.5966217067944031,0.0,0.0,0.015330377421392339,0.0,0.0,0.0,1.0
1.0,1.0,0.25627127190218074,0.0,0.0,0.015175789316712771,0.0,0.0,0.0,1.0
1.0,1.0,0.43274927517962936,0.0,0.0,0.015712553569072387,0.0,0.0,0.0,1.0
0.0,1.0,0.483171561830329,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,0.3679458186189938,0.125,0.0,0.015126992566498259,0.0,0.0,1.0,0.0
0.0,1.0,0.3679458186189938,0.0,0.0,0.06929138530460494,1.0,0.0,0.0,1.0
1.0,1.0,0.3679458186189938,0.125,0.0,0.030253985132996517,0.0,0.0,1.0,0.0
0.0,1.0,0.6974662800958024,0.0,0.0,0.06929138530460494,1.0,1.0,0.0,0.0
1.0,0.0,0.3319047018782302,0.0,0.2,0.024349578357040744,1.0,0.0,0.0,1.0
1.0,1.0,0.20584898525148115,0.0,0.0,0.013907073811135496,0.0,0.0,0.0,1.0
1.0,1.0,0.38232698852892977,0.0,0.0,0.015175789316712771,0.0,0.0,0.0,1.0
0.0,0.0,0.26887684356485564,0.125,0.0,0.12999454257145598,1.0,0.0,0.0,1.0
0.5,0.0,0.21845455691415605,0.0,0.2,0.044893010197349675,0.0,0.0,0.0,1.0
0.0,1.0,0.6218328501197529,0.125,0.0,0.1091095334796455,1.0,0.0,0.0,1.0
0.0,0.0,0.21845455691415605,0.25,0.4,0.5121218935012878,1.0,1.0,0.0,0.0
1.0,0.0,0.3679458186189938,0.125,0.0,0.030253985132996517,0.0,0.0,1.0,0.0
0.0,0.0,0.3679458186189938,0.125,0.0,0.16038672010106003,0.0,1.0,0.0,0.0
1.0,1.0,0.004159838648682718,0.625,0.4,0.09154270340242172,0.0,0.0,0.0,1.0
1.0,0.0,0.21845455691415605,0.0,0.0,0.013175122557917838,0.0,0.0,1.0,0.0
0.0,1.0,0.609227278457078,0.125,0.0,0.11111839809247648,1.0,1.0,0.0,0.0
1.0,0.0,0.3679458186189938,0.0,0.4,0.04364049521284362,0.0,1.0,0.0,0.0
1.0,1.0,0.24366570023950587,0.0,0.0,0.014110458666029575,0.0,1.0,0.0,0.0
1.0,1.0,0.3679458186189938,0.0,0.0,0.015281580671177828,0.0,0.0,1.0,0.0
1.0,1.0,0.3679458186189938,0.0,0.0,0.015411575213749286,0.0,0.0,0.0,1.0
0.5,0.0,0.29408798689020543,0.0,0.4,0.028302115124416098,0.0,0.0,0.0,1.0
1.0,0.0,0.29408798689020543,0.0,0.4,0.03259622914329302,1.0,0.0,0.0,1.0
1.0,1.0,0.3192991302155552,0.0,0.0,0.015411575213749286,0.0,0.0,0.0,1.0
0.0,1.0,0.43274927517962936,0.0,0.0,0.051822148727810165,0.0,1.0,0.0,0.0
0.5,1.0,0.3445102735409051,0.0,0.0,0.020494635090094415,0.0,0.0,0.0,1.0
0.5,0.0,0.5461994201437035,0.125,0.0,0.050748620223090936,0.0,0.0,0.0,1.0
0.5,1.0,0.3679458186189938,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.6218328501197529,0.0,0.2,0.4831284260198326,1.0,1.0,0.0,0.0
1.0,1.0,0.3679458186189938,1.0,0.4,0.13575255909676825,0.0,0.0,0.0,1.0
0.0,0.0,0.3679458186189938,0.125,0.0,0.17391981561855152,1.0,1.0,0.0,0.0
1.0,1.0,0.7604941384091768,0.0,0.0,0.012174789178520372,0.0,0.0,0.0,1.0
0.5,1.0,0.3679458186189938,0.0,0.0,0.025374310111545468,0.0,0.0,0.0,1.0
0.5,0.0,0.3445102735409051,0.0,0.0,0.025374310111545468,0.0,0.0,0.0,1.0
1.0,1.0,0.3679458186189938,0.125,0.0,0.031425107138144774,0.0,0.0,0.0,1.0
0.5,0.0,0.4957771334930039,0.125,0.2,0.07612293033463641,0.0,0.0,0.0,1.0
1.0,1.0,0.30669355855288033,0.0,0.0,0.015411575213749286,0.0,0.0,0.0,1.0
1.0,0.0,0.28148241522753054,0.0,0.0,0.014736618564782174,0.0,0.0,0.0,1.0
1.0,1.0,0.29408798689020543,0.0,0.0,0.014630827210317117,0.0,0.0,0.0,1.0
1.0,1.0,0.3679458186189938,0.0,0.0,0.015712553569072387,0.0,0.0,0.0,1.0
1.0,1.0,0.3679458186189938,0.0,0.0,0.015712553569072387,0.0,0.0,0.0,1.0
1.0,0.0,0.38232698852892977,0.125,0.0,0.03513366015444757,0.0,0.0,0.0,1.0
0.0,0.0,0.39493256019160466,0.0,0.0,0.14891148113361488,1.0,1.0,0.0,0.0
1.0,0.0,0.5840161351317282,0.125,0.0,0.028302115124416098,0.0,0.0,0.0,1.0
1.0,1.0,0.20584898525148115,0.0,0.0,0.016908073949327893,0.0,0.0,0.0,1.0
0.5,1.0,0.44535484684230425,0.0,0.0,0.025374310111545468,0.0,0.0,0.0,1.0
0.5,1.0,0.36972141686625487,0.0,0.0,0.025374310111545468,0.0,0.0,0.0,1.0
0.5,1.0,0.45165763267364173,0.0,0.4,0.050748620223090936,1.0,0.0,0.0,1.0
0.0,1.0,0.7730997100718517,0.0,0.0,0.051822148727810165,0.0,0.0,0.0,1.0
1.0,1.0,0.36972141686625487,0.0,0.0,0.014110458666029575,0.0,1.0,0.0,0.0
1.0,1.0,0.3679458186189938,0.0,0.0,0.014110458666029575,0.0,1.0,0.0,0.0
0.5,1.0,0.35711584520358,0.125,0.0,0.04098927018018883,0.0,0.0,0.0,1.0
1.0,1.0,0.21845455691415605,0.125,0.0,0.012678957201736696,0.0,0.0,0.0,1.0
1.0,1.0,0.26887684356485564,0.125,0.0,0.014151057562208049,0.0,0.0,0.0,1.0
1.0,0.0,0.10500441195008194,0.375,0.4,0.05445717323939373,0.0,0.0,0.0,1.0
0.5,0.0,0.26887684356485564,0.125,0.2,0.056604230248832196,0.0,0.0,0.0,1.0
1.0,1.0,0.36972141686625487,0.0,0.0,0.015712553569072387,0.0,0.0,0.0,1.0
1.0,1.0,0.40753813185427956,0.0,0.0,0.018542765081513996,0.0,0.0,0.0,1.0
1.0,1.0,0.6344384217824278,0.0,0.0,0.013768881414528002,0.0,0.0,0.0,1.0
0.0,0.0,0.20584898525148115,0.125,0.0,0.2125586439344078,1.0,1.0,0.0,0.0
1.0,1.0,0.3679458186189938,0.375,0.2,0.049707687947515,0.0,0.0,0.0,1.0
0.5,1.0,0.28148241522753054,0.0,0.0,0.025374310111545468,0.0,0.0,0.0,1.0
1.0,1.0,0.3679458186189938,0.0,0.0,0.015411575213749286,0.0,1.0,0.0,0.0
1.0,0.0,0.01676541031135762,0.0,0.2,0.02042143996477265,1.0,0.0,0.0,1.0
1.0,1.0,0.36972141686625487,0.0,0.0,0.015411575213749286,0.0,0.0,0.0,1.0
1.0,1.0,0.3679458186189938,0.0,0.0,0.015411575213749286,0.0,0.0,0.0,1.0
1.0,0.0,0.21845455691415605,0.0,0.2,0.028212719478023115,0.0,1.0,0.0,0.0
1.0,1.0,0.23106012857683098,0.0,0.0,0.015411575213749286,0.0,0.0,0.0,1.0
1.0,1.0,0.25627127190218074,0.0,0.0,0.016908073949327893,0.0,0.0,0.0,1.0
1.0,1.0,0.3003907727215429,0.0,0.0,0.015712553569072387,0.0,0.0,0.0,1.0
1.0,1.0,0.3679458186189938,0.125,0.0,0.03897240290032268,0.0,0.0,0.0,1.0
